source_category,nsi_id,display_name,tags_brand,brand_wikidata,location_include,location_exclude,match_names_count,match_input_name,match_slug,match_status,matched_image_svg,matched_image_png
convenience,2c5fb3-e33fbc,Азбука daily,Азбука daily,,ru,,0,Азбука daily,daily,no,,
supermarket,azbukavkusa-d5eaac,Азбука Вкуса,Азбука Вкуса,Q4058209,ru,,0,Азбука Вкуса,,no,,
supermarket,d1ee01-c9c3c5,Азия,Азия,,kg|kz|uz,,0,Азия,,no,,
convenience,6580f9-7f3189,Айсберг,Айсберг,,kg|kz|ru,,0,Айсберг,,no,,
convenience,akkond-e33fbc,Акконд,Акконд,Q4053986,ru,,0,Акконд,,no,,
convenience,alesya-e64bef,Алеся,Алеся,Q136718379,by,,0,Алеся,,no,,
supermarket,almi-a384d0,Алми,Алми,Q136695896,by,,0,Алми,,no,,
convenience,aman-3015fb,Aman,Аман,Q116235856,rs,,0,Аман,,no,,
supermarket,5165e0-d5eaac,Аникс,Аникс,,ru,,0,Аникс,,no,,
convenience,antresol-e64bef,Антресоль,Антресоль,Q136723414,by,,0,Антресоль,,no,,
convenience,aroma-3015fb,Aroma,Арома,Q116446961,rs,,0,Арома,,no,,
convenience,804527-e33fbc,Ассорти-продукт,Ассорти-продукт,,ru,,0,Ассорти-продукт,,no,,
supermarket,atac-d5eaac,Атак,Атак,Q2868738,ru,,0,Атак,,no,,
supermarket,atbmarket-94881c,АТБ-Маркет,АТБ-Маркет,Q4054103,ua,,4,АТБ-Маркет,,no,,
supermarket,auchan-94881c,Ашан (Україна),Ашан,Q4073419,ua,,0,Ашан,,no,,
supermarket,auchan-d5eaac,Ашан,Ашан,Q110053013,ru,,0,Ашан,,no,,
convenience,5bf142-023e9c,Бадьорий,Бадьорий,Q134999877,ua,,0,Бадьорий,,no,,
supermarket,79c5a6-d5eaac,Байрам,Байрам,,ru,,0,Байрам,,no,,
supermarket,baton-d5eaac,Батон,Батон,Q131625080,ru,,0,Батон,,no,,
supermarket,belmarket-a384d0,Белмаркет,Белмаркет,Q4082116,by,,0,Белмаркет,,no,,
convenience,ed92ce-e64bef,Белоруснефть,Белоруснефть,Q4082693,by,,0,Белоруснефть,,no,,
convenience,060bbf-a39fe8,Береке,Береке,,kg|kz,,0,Береке,,no,,
convenience,106d49-023e9c,Близенько,Близенько,Q117670418,ua,,2,Близенько,,no,,
supermarket,106d49-94881c,Близенько,Близенько,Q117670418,ua,,2,Близенько,,no,,
supermarket,bulmag-56b425,Булмаг,Булмаг,Q66133376,bg,,0,Булмаг,,no,,
supermarket,1b9c5d-56b425,Бурлекс,Бурлекс,Q124736705,bg,,0,Бурлекс,,no,,
convenience,5e7e9e-c491ec,Везунчик,Везунчик,,ru|ua,,0,Везунчик,,no,,
supermarket,62e010-94881c,Велмарт,Велмарт,Q121004370,ua,,1,Велмарт,,no,,
supermarket,5a1923-d5eaac,Верный,Верный,Q110037370,ru,,0,Верный,,no,,
convenience,5a1923-e33fbc,Верный,Верный,,ru,,0,Верный,,no,,
convenience,vesta-e64bef,Веста,Веста,Q136697077,by,,0,Веста,,no,,
supermarket,9034b8-d5eaac,Виктория,Виктория,Q4111046,ru,,0,Виктория,,no,,
supermarket,ccbce1-a384d0,Виталюр,Виталюр,Q55663075,by,,0,Виталюр,,no,,
convenience,vitebskieprodukty-e64bef,Витебские продукты,Витебские продукты,Q136718548,by,,0,Витебские продукты,,no,,
convenience,vkusvill-e33fbc,ВкусВилл,ВкусВилл,Q57271676,ru,,0,ВкусВилл,,no,,
convenience,vozhyk-e64bef,Вожык,Вожык,Q136671146,by,,0,Вожык,,no,,
convenience,34f9fe-1656a9,Волна,Волна,,by|kg|kz|ru,,0,Волна,,no,,
supermarket,vopak-94881c,Вопак,Вопак,Q30966107,ua,,0,Вопак,,no,,
convenience,e404bb-7f3189,Восток,Восток,,kg|kz|ru,,0,Восток,,no,,
convenience,e59ac7-023e9c,Вікторія,Вікторія,,ua,,0,Вікторія,,no,,
convenience,9c4b81-e33fbc,Гастрономчикъ,Гастрономчикъ,,ru,,1,Гастрономчикъ,,no,,
supermarket,2bada2-986a24,Гипер Лента,Гипер Лента,,001,,0,Гипер Лента,,no,,
supermarket,hippo-a384d0,Гиппо,Гиппо,Q136677843,by,,0,Гиппо,,no,,
supermarket,d19aa5-71a9f7,Глобус,Глобус,,kg|ru,,0,Глобус,,no,,
convenience,grenka-e64bef,Гренка,Гренка,Q136697094,by,,0,Гренка,,no,,
convenience,grodar-e64bef,ГроДар,ГроДар,Q136718933,by,,0,ГроДар,,no,,
supermarket,44aeb3-4736ec,Гроздь,Гроздь,Q21638412,am|by|kz|ru,,0,Гроздь,,no,,
convenience,44aeb3-e33fbc,Гроздь,Гроздь,Q21638412,ru,,0,Гроздь,,no,,
supermarket,groserov-d5eaac,Гросеров,Гросеров,Q112764775,ru,,0,Гросеров,,no,,
convenience,groshyk-e64bef,Грошык,Грошык,Q136670774,by,,0,Грошык,,no,,
supermarket,40c23e-d5eaac,Гулливер,Гулливер,Q58003470,ru,,0,Гулливер,,no,,
supermarket,da-d5eaac,ДА!,ДА!,Q127829045,ru,,0,ДА!,,no,,
supermarket,dar-56b425,Дар,Дар,Q114053570,bg,,0,Дар,,no,,
supermarket,dvagusya-a384d0,Два гуся,Два гуся,Q136697163,by,,0,Два гуся,,no,,
convenience,292dce-023e9c,Делві,Делві,Q117866197,ua,,1,Делві,,no,,
supermarket,desyatochka-d5eaac,Десяточка,Десяточка,Q61876182,ru,,0,Десяточка,,no,,
supermarket,dixy-d5eaac,Дикси,Дикси,Q4161561,ru,,0,Дикси,,no,,
supermarket,dionis-a384d0,Дионис,Дионис,Q136697028,by,,0,Дионис,,no,,
supermarket,dis-b83687,ДИС,ДИС,Q115091348,rs,,0,ДИС,,no,,
convenience,67d62e-4d6b4b,Доброном,Доброном,,001,,0,Доброном,,no,,
supermarket,dobronom-a384d0,Доброном,Доброном,Q97312362,by,,0,Доброном,,no,,
supermarket,dobrotsen-4736ec,Доброцен,Доброцен,Q136697017,am|by|kz|ru,,0,Доброцен,,no,,
convenience,06a7d6-023e9c,Домашній маркет,Домашній маркет,Q131607469,ua,,0,Домашній маркет,,no,,
convenience,dorors-e64bef,ДорОрс,ДорОрс,Q136661359,by,,0,ДорОрс,,no,,
convenience,druzya-e64bef,Друзья,Друзья,Q136718918,by,,0,Друзья,,no,,
convenience,ab7c05-7ad3ae,Дәулет,Дәулет,,kz,,0,Дәулет,,no,,
supermarket,euroopthyper-a384d0,Евроопт Hyper,Евроопт,Q65455975,by,,0,Евроопт,,no,,
convenience,eurooptmarket-e64bef,Евроопт Market,Евроопт,Q65455869,by,,0,Евроопт,,no,,
convenience,eurooptminimarket-e64bef,Евроопт Минимаркет,Евроопт,Q65455911,by,,0,Евроопт,,no,,
supermarket,eurooptprime-a384d0,Евроопт Prime,Евроопт,Q136750549,by,,0,Евроопт,,no,,
supermarket,eurooptsuper-a384d0,Евроопт Super,Евроопт,Q65455960,by,,0,Евроопт,,no,,
supermarket,72c317-94881c,ЕКО маркет,ЕКО маркет,Q12103350,ua,,1,ЕКО маркет,,no,,
convenience,yermolino-e33fbc,Ермолино,Ермолино,Q109995205,ru,,1,Ермолино,,no,,
convenience,zhivinka-e64bef,Живинка,Живинка,Q136752967,by,,0,Живинка,,no,,
convenience,zavodskoy-e64bef,Заводской,Заводской,Q136752982,by,,0,Заводской,,no,,
convenience,9020b8-c281b4,Заря,Заря,,by|kz|ru,,0,Заря,,no,,
convenience,zolotoykolos-e64bef,Золотой колос,Золотой колос,Q136723406,by,,0,Золотой колос,,no,,
convenience,8d46a2-c281b4,Изюминка,Изюминка,,by|kz|ru,,0,Изюминка,,no,,
convenience,685f12-e33fbc,Йола-маркет,Йола-маркет,,ru,,0,Йола-маркет,,no,,
convenience,a5ede8-c281b4,Калина,Калина,,by|kz|ru,,0,Калина,,no,,
supermarket,146354-56b425,Кам Маркет (България),Кам Маркет,Q65296228,bg,,0,Кам Маркет,,no,,
convenience,60a976-c281b4,Катюша,Катюша,,by|kz|ru,,0,Катюша,,no,,
convenience,212655-023e9c,Квартал,Квартал,Q25446563,ua,,1,Квартал,,no,,
supermarket,212655-94881c,Квартал,Квартал,Q25446563,ua,,1,Квартал,,no,,
convenience,32310f-e64bef,Квартал вкуса,Квартал вкуса,,by,,0,Квартал вкуса,,no,,
convenience,e93bd8-854be4,КварталМаг,КварталМаг,Q136378283,bg,,0,КварталМаг,,no,,
convenience,8a217e-e33fbc,Квартет вкусов,Квартет вкусов,,ru,,0,Квартет вкусов,,no,,
convenience,5f2eca-685d2b,Кедр,Кедр,,kz|ru,,0,Кедр,,no,,
supermarket,87ac35-d5eaac,Кировский,Кировский,Q63301903,ru,,0,Кировский,,no,,
convenience,kolo-023e9c,Коло,Коло,Q95000076,ua,,6,Коло,,no,,
supermarket,komandor-d5eaac,Командор,Командор,Q61876152,ru,,0,Командор,,no,,
convenience,kopeechka-e64bef,Копеечка,Копеечка,Q97346327,by,,0,Копеечка,,no,,
convenience,kopeyka-e33fbc,Копейка,Копейка,Q1783878,ru,,0,Копейка,,no,,
supermarket,e23c32-94881c,Копійка,Копійка,Q116871080,ua,,0,Копійка,,no,,
supermarket,corona-a384d0,Корона,Корона,Q136695892,by,,0,Корона,,no,,
convenience,3340eb-023e9c,Кошик,Кошик,,ua,,0,Кошик,,no,,
convenience,45d784-e33fbc,Красное&Белое,Красное&Белое,Q24933790,ru,,0,Красное&Белое,,no,,
supermarket,krasnyyar-d5eaac,Красный Яр,Красный Яр,Q125516493,ru,,0,Красный Яр,,no,,
convenience,37e337-e33fbc,КуулКлевер,КуулКлевер,,ru,,0,КуулКлевер,,no,,
supermarket,lenta-d5eaac,Лента,Лента,Q4258608,ru,,1,Лента,,no,,
convenience,baaf01-c281b4,Лилия,Лилия,,by|kz|ru,,0,Лилия,,no,,
supermarket,587825-94881c,ЛотОК,ЛотОК,Q117670659,ua,,1,ЛотОК,,no,,
convenience,lukoil-5a849f,Лукойл,Лукойл,Q329347,by|kz|mk|ru|uz,,1,Лукойл,,no,,
convenience,lukoil-854be4,Лукойл (България),Лукойл,Q329347,bg,,1,Лукойл,,no,,
convenience,magnit-4e470f,Магнит,Магнит,Q940518,bg|by|kg|kz|ru|uz,,1,Магнит,,no,,
supermarket,magnit-d9ae50,Магнит,Магнит,Q940518,bg|by|kg|kz|ru|uz,,0,Магнит,,no,,
supermarket,a90950-d5eaac,Магнит Семейный,Магнит Семейный,,ru,,0,Магнит Семейный,,no,,
supermarket,cb7d3a-d5eaac,Магнит у дома,Магнит у дома,,ru,,0,Магнит у дома,,no,,
supermarket,1cdf18-d5eaac,Магнолия,Магнолия,,ru,,0,Магнолия,,no,,
convenience,3776eb-e33fbc,Малинка,Малинка,,ru,,0,Малинка,,no,,
convenience,cb9d04-e33fbc,Мария,Мария,,ru,,0,Мария,,no,,
supermarket,mariara-d5eaac,Мария-Ра,Мария-Ра,Q4281631,ru,,0,Мария-Ра,,no,,
convenience,mariara-e33fbc,Мария-Ра,Мария-Ра,Q4281631,ru,,0,Мария-Ра,,no,,
supermarket,f624e9-94881c,Маркетопт,Маркетопт,Q108472154,ua,,1,Маркетопт,,no,,
supermarket,martin-a384d0,Марцін,Марцін,Q19278011,by,,0,Марцін,,no,,
supermarket,bc2a95-d5eaac,Маяк,Маяк,,ru,,0,Маяк,,no,,
convenience,mayak-e64bef,Маяк,Маяк,Q136672140,by,,0,Маяк,,no,,
convenience,mestnoeizvestnoe-e64bef,Местное известное,Местное известное,Q136724793,by,,0,Местное известное,,no,,
convenience,mikromarket-3015fb,Микромаркет,Микромаркет,Q96069894,rs,,0,Микромаркет,,no,,
convenience,970052-e64bef,Минский хладокомбинат №2,Минский хладокомбинат №2,Q136811301,by,,0,Минский хладокомбинат №2,no2,no,,
supermarket,cea493-d5eaac,Мираторг,Мираторг,,ru,,0,Мираторг,,no,,
convenience,a2bf99-e33fbc,Монетка,Монетка,,ru,,0,Монетка,,no,,
supermarket,monetka-d5eaac,Монетка,Монетка,Q4301704,ru,,0,Монетка,,no,,
convenience,a55dcb-023e9c,Мрія,Мрія,,ua,,0,Мрія,,no,,
convenience,a45bbc-065292,МясновЪ,МясновЪ,,by|ru,,0,МясновЪ,,no,,
convenience,myauchan-023e9c,Мій Ашан,Мій Ашан,Q4073419,ua,,1,Мій Ашан,,no,,
convenience,c92d51-023e9c,Мікс Март,Мікс Март,Q116795587,ua,,3,Мікс Март,,no,,
supermarket,naraskhvat-a384d0,Нарасхват,Нарасхват,Q136718620,by,,0,Нарасхват,,no,,
convenience,357655-c281b4,Народный,Народный,,by|kz|ru,,0,Народный,,no,,
convenience,91c68a-e33fbc,Находка,Находка,,ru,,0,Находка,,no,,
convenience,bd53d6-c281b4,Наш,Наш,,by|kz|ru,,0,Наш,,no,,
supermarket,17c1f7-94881c,Наш Край,Наш Край,Q12132995,ua,,0,Наш Край,,no,,
convenience,c10063-065292,Нива,Нива,,by|ru,,0,Нива,,no,,
convenience,9f9c54-1656a9,Огонёк,Огонёк,,by|kg|kz|ru,,0,Огонёк,,no,,
convenience,11b259-065292,Океан,Океан,,by|ru,,0,Океан,,no,,
convenience,okolo-e33fbc,Около,Около,Q139555162,ru,,0,Около,,no,,
convenience,303083-023e9c,Оптовичок,Оптовичок,,ua,,0,Оптовичок,,no,,
supermarket,okey-d5eaac,О’КЕЙ,О’КЕЙ,Q4340901,ru,,0,О’КЕЙ,,no,,
supermarket,perekrestok-a384d0,ПерекрёстОК,ПерекрёстОК,Q136697102,by,,0,ПерекрёстОК,,no,,
supermarket,perekryostok-d5eaac,Перекрёсток,Перекрёсток,Q1684639,ru,,1,Перекрёсток,,no,,
convenience,67c2f7-e33fbc,Победа,Победа,,ru,,0,Победа,,no,,
convenience,e1e2a4-e33fbc,Покупалко,Покупалко,,ru,,0,Покупалко,,no,,
supermarket,1019ea-d5eaac,Покупочка,Покупочка,Q58003270,ru,,0,Покупочка,,no,,
convenience,1019ea-e33fbc,Покупочка,Покупочка,,ru,,0,Покупочка,,no,,
supermarket,polushka-d5eaac,Полушка,Полушка,Q4371080,ru,,0,Полушка,,no,,
convenience,fd13e6-023e9c,Посад,Посад,Q130382015,ua,,2,Посад,,no,,
supermarket,fd13e6-94881c,Посад,Посад,Q130382015,ua,,2,Посад,,no,,
convenience,11a4a0-e33fbc,Продсклад Победа,Продсклад Победа,,ru,,0,Продсклад Победа,,no,,
convenience,discounter-e64bef,Дискаунтер,Продтовары,Q136718796,by,,0,Продтовары,,no,,
supermarket,mix-a384d0,Микс,Продтовары,Q136718782,by,,0,Продтовары,,no,,
convenience,prodtovary-e64bef,Продтовары,Продтовары,Q136718751,by,,0,Продтовары,,no,,
supermarket,1ee305-95f58a,ПУД,ПУД,,crimea,,0,ПУД,,no,,
convenience,bfeaa1-c281b4,Пятачок,Пятачок,,by|kz|ru,,0,Пятачок,,no,,
supermarket,pyaterochka-d5eaac,Пятёрочка,Пятёрочка,Q1768969,ru,,1,Пятёрочка,,no,,
supermarket,radezh-d5eaac,Радеж,Радеж,Q4387165,ru,,0,Радеж,,no,,
convenience,radivilovsky-e64bef,Радивиловский,Радивиловский,Q136697133,by,,0,Радивиловский,,no,,
supermarket,real-d5eaac,РеалЪ,РеалЪ,Q110037601,ru,,0,РеалЪ,,no,,
supermarket,remi-d5eaac,Реми,Реми,,ru,,0,Реми,,no,,
convenience,8aa1e0-e64bef,Родны кут,Родны кут,,by,,0,Родны кут,,no,,
supermarket,ee90e0-a384d0,Рублёвский,Рублёвский,,by,,0,Рублёвский,,no,,
supermarket,rukavychka-94881c,Рукавичка,Рукавичка,Q20092568,ua,,0,Рукавичка,,no,,
convenience,d3e941-c281b4,Садко,Садко,,by|kz|ru,,0,Садко,,no,,
convenience,santa-e64bef,Санта,Санта,Q136678275,by,,0,Санта,,no,,
convenience,santaandfish-e64bef,Санта & Фиш,Санта,Q136697545,by,,0,Санта,,no,,
supermarket,santasuper-a384d0,Санта Супер,Санта,Q136697457,by,,0,Санта,,no,,
convenience,b701be-4d6b4b,Светофор,Светофор,,001,,0,Светофор,,no,,
supermarket,svetofor-170d1b,Светофор,Светофор,Q61875920,by|ru,,0,Светофор,,no,,
convenience,384e40-c281b4,Северный,Северный,,by|kz|ru,,0,Северный,,no,,
supermarket,caa815-d5eaac,Семишагофф,Семишагофф,Q58003374,ru,,0,Семишагофф,,no,,
supermarket,sempyatnitsxxl-a384d0,Семь пятниц XXL,Семь пятниц,Q136750906,by,,0,Семь пятниц,,no,,
supermarket,98abda-d5eaac,Семья,Семья,,ru,,0,Семья,,no,,
convenience,57f962-e33fbc,Скидкино,Скидкино,,ru,,0,Скидкино,,no,,
supermarket,sosedi-95f58a,Соседи,Соседи,,crimea,,0,Соседи,,no,,
convenience,sosedi-e64bef,Соседи,Соседи,Q136678293,by,,0,Соседи,,no,,
convenience,sosediexpress-e64bef,Соседи Экспресс,Соседи,Q136697303,by,,0,Соседи,,no,,
supermarket,sputnik-a384d0,Спутник,Спутник,Q136696285,by,,0,Спутник,,no,,
supermarket,aa0b90-d5eaac,Супер Лента,Супер Лента,,ru,,0,Супер Лента,,no,,
supermarket,silpo-94881c,Сільпо,Сільпо,Q4419434,ua,,1,Сільпо,,no,,
convenience,1e259f-023e9c,Сім23,Сім23,Q107167415,ua,,1,Сім23,23,no,,
supermarket,tmarket-56b425,Т-Маркет,Т-Маркет,Q64033983,bg,,0,Т-Маркет,,no,,
supermarket,tavriav-94881c,Таврія В,Таврія В,Q7689159,ua,,0,Таврія В,,no,,
convenience,8e7c7a-c281b4,У дома,У дома,,by|kz|ru,,0,У дома,,no,,
convenience,c1a6e4-e33fbc,У Палыча,У Палыча,,ru,,0,У Палыча,,no,,
convenience,516c18-c281b4,Удачный,Удачный,,by|kz|ru,,0,Удачный,,no,,
convenience,420f79-c281b4,Удобный,Удобный,,by|kz|ru,,0,Удобный,,no,,
convenience,umnyvybor-e64bef,Умный выбор,Умный выбор,Q136697312,by,,0,Умный выбор,,no,,
convenience,b5ec71-685d2b,Успех,Успех,,kz|ru,,0,Успех,,no,,
convenience,9b63ed-e33fbc,Фабрика качества,Фабрика качества,,ru,,0,Фабрика качества,,no,,
convenience,958102-023e9c,Файно Маркет,Файно Маркет,Q117866213,ua,,0,Файно Маркет,,no,,
supermarket,fantastiko-56b425,Фантастико,Фантастико,Q61140834,bg,,1,Фантастико,,no,,
convenience,fasol-e33fbc,Фасоль,Фасоль,Q132005368,ru,,0,Фасоль,,no,,
convenience,8b17c9-065292,Феникс,Феникс,,by|ru,,0,Феникс,,no,,
convenience,8449ac-065292,Фермер,Фермер,,by|ru,,0,Фермер,,no,,
convenience,4cacba-162f8e,Флагман,Флагман,,kz|ru|uz,,0,Флагман,,no,,
supermarket,fora-94881c,Фора,Фора,Q4491805,ua,,0,Фора,,no,,
supermarket,freshmarket-56b425,Фреш Маркет,Фреш Маркет,Q115452307,bg,,2,Фреш Маркет,,no,,
supermarket,71f23a-ac7ff8,Фрунзе,Фрунзе,,kg,,0,Фрунзе,,no,,
convenience,hitexpress-e64bef,Хит! Экспресс,Хит!,Q126720469,by,,0,Хит!,,no,,
convenience,hitstandard-e64bef,Хит! Стандарт,Хит! Стандарт,Q136670971,by,,0,Хит! Стандарт,,no,,
supermarket,3d44da-d5eaac,Чижик,Чижик,Q124171414,ru,,0,Чижик,,no,,
supermarket,edelveis-d5eaac,Эдельвейс,Эдельвейс,Q57979368,ru,,0,Эдельвейс,,no,,
supermarket,yarche-d5eaac,Ярче!,Ярче!,Q102254456,ru,,0,Ярче!,,no,,
convenience,yarche-e33fbc,Ярче!,Ярче!,Q102254456,ru,,0,Ярче!,,no,,
convenience,jutro-3015fb,Јутро,Јутро,Q135423386,rs,,0,Јутро,,no,,
convenience,ef63bd-7ad3ae,ҚазМұнайГаз,ҚазМұнайГаз,Q1417227,kz,,0,ҚазМұнайГаз,,no,,
supermarket,yerevancity-da616d,Yerevan City,Երևան Սիթի,Q55663505,am,,0,Երևան Սիթի,,no,,
supermarket,zovq-da616d,Zovq,Զովք,Q118727379,am,,0,Զովք,,no,,
supermarket,tsiran-da616d,Tsiran,Ծիրան,Q118733566,am,,0,Ծիրան,,no,,
supermarket,sas-da616d,SAS,ՍԱՍ,Q118347380,am,,0,ՍԱՍ,,no,,
convenience,alonit-2f0294,Alonit,אלונית,,il,,0,אלונית,,no,,
supermarket,yochananof-6b65f1,יוחננוף,יוחננוף,Q25492676,il,,0,יוחננוף,,no,,
supermarket,yeinotbitan-6b65f1,יינות ביתן,יינות ביתן,Q6561327,il,,1,יינות ביתן,,no,,
supermarket,mega-6b65f1,מגה,מגה,Q12403907,il,,0,מגה,,no,,
supermarket,megabair-6b65f1,מגה בעיר,מגה בעיר,Q12403907,il,,1,מגה בעיר,,no,,
supermarket,ramilevi-6b65f1,רמי לוי,רמי לוי שיווק השקמה,Q6035779,il,,0,רמי לוי שיווק השקמה,,no,,
supermarket,shufersaldeal-6b65f1,שופרסל דיל,שופרסל דיל,Q4523181,il,,0,שופרסל דיל,,no,,
supermarket,shukmhadrin-6b65f1,שוק מהדרין,שוק מהדרין,,il,,0,שוק מהדרין,,no,,
supermarket,tamimimarkets-22a530,أسواق التميمي,أسواق التميمي,Q111042647,sa,,0,أسواق التميمي,,no,,
supermarket,abdullahalothaimmarkets-6c5d99,أسواق عبد الله العثيم,أسواق عبد الله العثيم,Q12218555,eg|sa,,0,أسواق عبد الله العثيم,,no,,
supermarket,ofoqkourosh-c29ef9,افق کوروش,افق کوروش,Q65199490,ir,,0,افق کوروش,,no,,
convenience,ofoqkourosh-d157b9,افق کوروش,افق کوروش,Q65199490,ir,,0,افق کوروش,,no,,
supermarket,panda-709c58,بنده,بنده,Q4832749,ae|bh|sa,,0,بنده,,no,,
supermarket,fc65e7-02224f,تيم مارت,تيم مارت,,iq,,0,تيم مارت,,no,,
supermarket,canbo-c29ef9,جانبو,جانبو,Q119145401,ir,,0,جانبو,,no,,
convenience,canbo-d157b9,جانبو,جانبو,Q119145401,ir,,0,جانبو,,no,,
supermarket,dailymarket-c29ef9,دیلی مارکت,دیلی مارکت,Q119145493,ir,,0,دیلی مارکت,,no,,
convenience,dailymarket-d157b9,دیلی مارکت,دیلی مارکت,Q119145493,ir,,0,دیلی مارکت,,no,,
supermarket,refah-c29ef9,رفاه,رفاه,Q7307085,ir,,0,رفاه,,no,,
convenience,refah-d157b9,رفاه,رفاه,Q7307085,ir,,0,رفاه,,no,,
supermarket,3b0e76-c29ef9,سوپر,سوپر,,ir,,0,سوپر,,no,,
convenience,875548-d157b9,سوپرمارکت,سوپرمارکت,,ir,,0,سوپرمارکت,,no,,
convenience,meed-cc9d9e,ميد,شركة ميد التجارية,Q105492269,sa,,0,شركة ميد التجارية,,no,,
supermarket,14a0fb-c29ef9,فروشگاه افق کوروش,فروشگاه افق کوروش,,ir,,0,فروشگاه افق کوروش,,no,,
supermarket,9ddc31-c29ef9,فروشگاه رفاه,فروشگاه رفاه,,ir,,0,فروشگاه رفاه,,no,,
supermarket,5ae056-6efd78,كارفور,كارفور,,ae|eg|tn,,0,كارفور,,no,,
convenience,06477d-14cddc,مواد غذائية عامة,مواد غذائية عامة,,dz,,0,مواد غذائية عامة,,no,,
supermarket,1cd6b6-927e7d,مونوبري,مونوبري,,dz|qa|tn,,0,مونوبري,,no,,
supermarket,hyperstar-c29ef9,هایپراستار,هایپراستار,Q10860330,ir,,0,هایپراستار,,no,,
convenience,adnocoasis-d47493,ADNOC Oasis,واحة أدنوك,Q166729,ae|sa,,0,واحة أدنوك,,no,,
supermarket,agrohub-873b68,აგროჰაბი,აგროჰაბი,Q131469971,ge,,0,აგროჰაბი,,no,,
convenience,belmart-3cb7c4,ბელმარტი,ბელმარტი,Q131469988,ge,,0,ბელმარტი,,no,,
convenience,belarusianhouse-3cb7c4,ბელორუსული სახლი,ბელორუსული სახლი,Q134732277,ge,,0,ბელორუსული სახლი,,no,,
convenience,billion-3cb7c4,ბილიონი,ბილიონი,Q131469969,ge,,0,ბილიონი,,no,,
convenience,gvirila-3cb7c4,გვირილა,გვირილა,Q131469980,ge,,0,გვირილა,,no,,
convenience,globalproducts-3cb7c4,გლობალ პროდუქტი,გლობალ პროდუქტი,,ge,,0,გლობალ პროდუქტი,,no,,
supermarket,goodwill-873b68,გუდვილი,გუდვილი,Q118799213,ge,,0,გუდვილი,,no,,
convenience,daily-3cb7c4,დეილი,დეილი,Q131469976,ge,,0,დეილი,,no,,
convenience,europroduct-3cb7c4,ევროპროდუქტი,ევროპროდუქტი,Q131469977,ge,,0,ევროპროდუქტი,,no,,
convenience,expresschain-3cb7c4,ექსპრეს ქსელი,ექსპრეს ქსელი,,ge,,0,ექსპრეს ქსელი,,no,,
convenience,waymart-3cb7c4,ვეი მარტი,ვეი მარტი,Q131469967,ge,,0,ვეი მარტი,,no,,
supermarket,willmart-873b68,ვილმარტი,ვილმარტი,Q118793042,ge,,0,ვილმარტი,,no,,
convenience,zgapari-3cb7c4,ზღაპარი,ზღაპარი,Q131469973,ge,,0,ზღაპარი,,no,,
convenience,ioli-3cb7c4,იოლი,იოლი,Q131469975,ge,,0,იოლი,,no,,
convenience,kalata-3cb7c4,კალათა,კალათა,Q133886762,ge,,0,კალათა,,no,,
convenience,carrefourcity-3cb7c4,კარფური,კარფური,Q2940187,ge,,0,კარფური,,no,,
supermarket,carrefourmarket-873b68,კარფური მარკეტი,კარფური,Q2689639,ge,,0,კარფური,,no,,
convenience,libre-3cb7c4,ლიბრე,ლიბრე,Q131469972,ge,,0,ლიბრე,,no,,
convenience,lukoil-3cb7c4,ლუკოილი,ლუკოილი,Q329347,ge,,0,ლუკოილი,,no,,
supermarket,2c9305-873b68,მაგნიტი,მაგნიტი,Q118792780,ge,,0,მაგნიტი,,no,,
convenience,magniti-3cb7c4,მაგნიტი,მაგნიტი,Q118792780,ge,,0,მაგნიტი,,no,,
convenience,madagoni-3cb7c4,Madagoni / მადაგონი / Мадагони,მადაგონი,Q131469983,ge,,0,მადაგონი,,no,,
convenience,nazilbe-3cb7c4,ნაზილბე,ნაზილბე,Q131469970,ge,,0,ნაზილბე,,no,,
convenience,nikora-3cb7c4,ნიკორა,ნიკორა,Q115949612,ge,,0,ნიკორა,,no,,
supermarket,nikora-873b68,ნიკორა,ნიკორა,Q115949612,ge,,0,ნიკორა,,no,,
convenience,orinabiji-3cb7c4,ორი ნაბიჯი,ორი ნაბიჯი,Q115949750,ge,,0,ორი ნაბიჯი,,no,,
supermarket,orinabiji-873b68,ორი ნაბიჯი,ორი ნაბიჯი,Q115949750,ge,,0,ორი ნაბიჯი,,no,,
convenience,smart-3cb7c4,სმარტი,სმარტი,Q131469982,ge,,0,სმარტი,,no,,
convenience,spar-3cb7c4,სპარი,სპარი,Q610492,ge,,0,სპარი,,no,,
supermarket,spar-873b68,სპარი,სპარი,Q610492,ge,,0,სპარი,,no,,
convenience,universami-3cb7c4,უნივერსამი,უნივერსამი,Q131469979,ge,,0,უნივერსამი,,no,,
convenience,family-3cb7c4,ფემილი,ფემილი,Q131469990,ge,,0,ფემილი,,no,,
supermarket,fresco-873b68,ფრესკო,ფრესკო,Q131469974,ge,,0,ფრესკო,,no,,
supermarket,jibe-873b68,ჯიბე,ჯიბე ქეშ & ქერი,,ge,,0,ჯიბე ქეშ & ქერი,,no,,
supermarket,inageya-3bcdfb,いなげや,いなげや,Q17193392,jp-kanto.geojson,,0,いなげや,,no,,
supermarket,torisen-3bcdfb,とりせん,とりせん,Q11273505,jp-kanto.geojson,,0,とりせん,,no,,
supermarket,mybasket-fe0970,まいばすけっと,まいばすけっと,Q11278154,jp,,0,まいばすけっと,,no,,
